id_orden,id_cliente,segmento_cliente,fecha_hora_llegada,tipo_servicio,bolsas_delicada,bolsas_color,bolsas_blanca,bolsas_total
O2025-000357,C098,gimnasio,2025-01-06 08:32:03,normal,0,3,2,5
O2025-000358,C084,gimnasio,2025-01-06 08:34:20,normal,1,3,0,4
O2025-000359,C014,hotel,2025-01-06 08:35:08,normal,0,0,6,6
O2025-000360,C063,clínica,2025-01-06 08:38:32,normal,0,0,6,6
O2025-000361,C011,hotel,2025-01-06 08:40:46,normal,0,0,7,7
O2025-000362,C003,hotel,2025-01-06 08:41:16,normal,0,0,3,3
O2025-000363,C036,clínica,2025-01-06 08:42:16,normal,0,0,5,5
O2025-000364,C050,clínica,2025-01-06 08:45:46,normal,0,0,4,4
O2025-000365,C011,hotel,2025-01-06 08:52:51,rápido,0,0,5,5
O2025-000366,C001,hotel,2025-01-06 09:09:22,normal,0,3,7,10
O2025-000367,C009,hotel,2025-01-06 09:12:35,normal,0,0,9,9
O2025-000368,C155,restaurante,2025-01-06 09:19:20,normal,0,1,1,2
O2025-000369,C030,hotel,2025-01-06 09:24:24,normal,0,0,2,2
O2025-000370,C042,clínica,2025-01-06 09:29:25,normal,0,1,3,4
O2025-000371,C049,clínica,2025-01-06 09:34:25,normal,0,0,3,3
O2025-000372,C120,restaurante,2025-01-06 09:37:27,rápido,0,0,1,1
O2025-000373,C031,clínica,2025-01-06 09:40:16,normal,0,0,3,3
O2025-000374,C017,hotel,2025-01-06 09:40:41,normal,0,3,6,9
O2025-000375,C003,hotel,2025-01-06 09:42:14,normal,0,1,7,8
O2025-000376,C065,clínica,2025-01-06 09:44:06,normal,0,2,3,5
O2025-000377,C056,clínica,2025-01-06 09:50:14,normal,0,1,3,4
O2025-000378,C008,hotel,2025-01-06 09:56:41,rápido,0,1,3,4
O2025-000379,C039,clínica,2025-01-06 09:59:08,normal,0,0,3,3
O2025-000380,C019,hotel,2025-01-06 10:08:40,normal,0,0,11,11
O2025-000381,C032,clínica,2025-01-06 10:10:18,normal,0,1,3,4
O2025-000382,C056,clínica,2025-01-06 10:10:52,normal,0,5,3,8
O2025-000383,C039,clínica,2025-01-06 10:20:45,normal,0,2,0,2
O2025-000384,C056,clínica,2025-01-06 10:24:11,rápido,0,1,3,4
O2025-000385,C054,clínica,2025-01-06 10:27:37,normal,0,0,3,3
O2025-000386,C055,clínica,2025-01-06 10:29:47,normal,0,2,4,6
O2025-000387,C038,clínica,2025-01-06 10:38:15,normal,0,2,2,4
O2025-000388,C020,hotel,2025-01-06 10:38:45,normal,0,0,3,3
O2025-000389,C039,clínica,2025-01-06 11:09:12,normal,0,0,2,2
O2025-000390,C105,gimnasio,2025-01-06 12:00:21,normal,0,5,4,9
O2025-000391,C084,gimnasio,2025-01-06 12:17:13,normal,0,2,2,4
O2025-000392,C130,restaurante,2025-01-06 12:28:54,normal,0,0,4,4
O2025-000393,C023,hotel,2025-01-06 13:10:22,normal,0,0,9,9
O2025-000394,C066,gimnasio,2025-01-06 13:13:48,normal,0,3,1,4
O2025-000395,C024,hotel,2025-01-06 13:13:48,normal,0,0,6,6
O2025-000396,C014,hotel,2025-01-06 13:25:29,normal,0,1,3,4
O2025-000397,C002,hotel,2025-01-06 13:25:54,normal,0,0,4,4
O2025-000398,C022,hotel,2025-01-06 13:56:09,normal,0,0,4,4
O2025-000399,C021,hotel,2025-01-06 14:12:53,normal,0,0,8,8
O2025-000400,C017,hotel,2025-01-06 14:16:41,normal,0,4,12,16
O2025-000401,C154,restaurante,2025-01-06 14:25:09,normal,0,1,1,2
O2025-000402,C022,hotel,2025-01-06 14:31:32,normal,0,0,4,4
O2025-000403,C009,hotel,2025-01-06 14:43:42,normal,0,0,8,8
O2025-000404,C001,hotel,2025-01-06 14:49:26,normal,0,0,9,9
O2025-000405,C134,restaurante,2025-01-06 14:57:12,normal,0,1,1,2
O2025-000406,C041,clínica,2025-01-06 15:03:08,normal,0,0,7,7
O2025-000407,C063,clínica,2025-01-06 15:07:16,normal,1,3,5,9
O2025-000408,C030,hotel,2025-01-06 15:24:57,normal,0,2,5,7
O2025-000409,C044,clínica,2025-01-06 15:27:05,rápido,0,2,5,7
O2025-000410,C045,clínica,2025-01-06 15:30:14,normal,0,0,2,2
O2025-000411,C042,clínica,2025-01-06 15:39:18,normal,0,0,2,2
O2025-000412,C156,restaurante,2025-01-06 15:41:31,normal,0,1,1,2
O2025-000413,C043,clínica,2025-01-06 16:13:01,normal,0,3,4,7
O2025-000414,C064,clínica,2025-01-06 16:21:27,normal,0,2,3,5
O2025-000415,C047,clínica,2025-01-06 17:08:19,normal,0,1,2,3
O2025-000416,C001,hotel,2025-01-06 17:31:26,normal,0,0,4,4
O2025-000417,C047,clínica,2025-01-06 17:45:24,normal,0,0,7,7
O2025-000418,C075,gimnasio,2025-01-06 18:08:04,normal,0,3,0,3
O2025-000419,C035,clínica,2025-01-06 18:11:44,normal,0,1,3,4
O2025-000420,C025,hotel,2025-01-06 18:21:01,normal,0,0,10,10
O2025-000421,C064,clínica,2025-01-06 19:05:59,normal,0,3,0,3
O2025-000422,C008,hotel,2025-01-06 19:06:25,normal,0,0,5,5
O2025-000423,C104,gimnasio,2025-01-06 19:28:04,normal,0,4,0,4
O2025-000424,C080,gimnasio,2025-01-06 20:11:25,rápido,0,1,1,2
O2025-000425,C146,restaurante,2025-01-06 20:30:14,rápido,0,0,1,1
O2025-000426,C153,restaurante,2025-01-06 20:34:58,normal,0,0,3,3
O2025-000427,C025,hotel,2025-01-07 05:43:50,normal,0,0,6,6
O2025-000428,C068,gimnasio,2025-01-07 06:13:52,rápido,0,1,1,2
O2025-000429,C089,gimnasio,2025-01-07 06:58:00,normal,0,3,2,5
O2025-000430,C123,restaurante,2025-01-07 08:01:30,normal,0,1,1,2
O2025-000431,C085,gimnasio,2025-01-07 08:11:17,normal,0,0,4,4
O2025-000432,C102,gimnasio,2025-01-07 08:12:10,normal,0,2,3,5
O2025-000433,C047,clínica,2025-01-07 08:19:38,normal,0,0,9,9
O2025-000434,C086,gimnasio,2025-01-07 08:22:13,normal,0,2,0,2
O2025-000435,C087,gimnasio,2025-01-07 08:27:59,normal,0,5,1,6
O2025-000436,C002,hotel,2025-01-07 08:35:07,rápido,0,0,4,4
O2025-000437,C114,restaurante,2025-01-07 08:35:19,normal,1,2,2,5
O2025-000438,C140,restaurante,2025-01-07 08:51:11,normal,1,0,6,7
O2025-000439,C049,clínica,2025-01-07 08:56:46,normal,1,1,1,3
O2025-000440,C005,hotel,2025-01-07 08:57:19,normal,0,0,9,9
O2025-000441,C030,hotel,2025-01-07 09:02:15,normal,0,0,3,3
O2025-000442,C021,hotel,2025-01-07 09:10:08,rápido,0,0,4,4
O2025-000443,C118,restaurante,2025-01-07 09:13:55,normal,1,2,3,6
O2025-000444,C064,clínica,2025-01-07 09:17:43,normal,1,2,4,7
O2025-000445,C040,clínica,2025-01-07 09:21:14,normal,0,0,2,2
O2025-000446,C040,clínica,2025-01-07 09:23:54,normal,0,0,1,1
O2025-000447,C028,hotel,2025-01-07 09:27:11,normal,0,0,6,6
O2025-000448,C128,restaurante,2025-01-07 09:35:42,rápido,0,2,0,2
O2025-000449,C050,clínica,2025-01-07 09:48:03,normal,0,0,5,5
O2025-000450,C014,hotel,2025-01-07 09:51:45,normal,0,0,3,3
O2025-000451,C046,clínica,2025-01-07 10:07:51,rápido,0,0,2,2
O2025-000452,C046,clínica,2025-01-07 10:11:18,normal,0,2,3,5
O2025-000453,C147,restaurante,2025-01-07 10:35:32,normal,1,0,1,2
O2025-000454,C054,clínica,2025-01-07 10:51:31,normal,1,0,3,4
O2025-000455,C064,clínica,2025-01-07 10:54:34,normal,0,0,3,3
O2025-000456,C100,gimnasio,2025-01-07 11:09:15,normal,0,10,0,10
O2025-000457,C047,clínica,2025-01-07 11:19:35,normal,0,0,9,9
O2025-000458,C097,gimnasio,2025-01-07 12:04:23,normal,0,6,0,6
O2025-000459,C047,clínica,2025-01-07 12:19:15,normal,0,0,3,3
O2025-000460,C028,hotel,2025-01-07 12:24:39,normal,0,0,12,12
O2025-000461,C025,hotel,2025-01-07 12:29:05,normal,0,1,4,5
O2025-000462,C105,gimnasio,2025-01-07 12:43:29,rápido,0,5,0,5
O2025-000463,C021,hotel,2025-01-07 12:59:14,normal,0,0,7,7
O2025-000464,C015,hotel,2025-01-07 13:08:15,normal,0,0,4,4
O2025-000465,C024,hotel,2025-01-07 13:22:14,normal,0,0,7,7
O2025-000466,C029,hotel,2025-01-07 13:23:37,normal,0,0,8,8
O2025-000467,C017,hotel,2025-01-07 13:47:35,normal,1,0,5,6
O2025-000468,C009,hotel,2025-01-07 13:48:27,normal,0,0,5,5
O2025-000469,C029,hotel,2025-01-07 14:00:00,normal,0,0,10,10
O2025-000470,C024,hotel,2025-01-07 14:06:06,normal,0,0,12,12
O2025-000471,C155,restaurante,2025-01-07 14:16:06,normal,0,1,1,2
O2025-000472,C024,hotel,2025-01-07 14:16:13,normal,1,1,6,8
O2025-000473,C031,clínica,2025-01-07 14:19:20,normal,1,1,2,4
O2025-000474,C021,hotel,2025-01-07 14:20:57,normal,0,0,13,13
O2025-000475,C036,clínica,2025-01-07 14:23:34,normal,1,0,5,6
O2025-000476,C020,hotel,2025-01-07 14:33:37,normal,0,0,6,6
O2025-000477,C007,hotel,2025-01-07 14:35:48,normal,0,0,8,8
O2025-000478,C019,hotel,2025-01-07 14:45:37,normal,0,2,5,7
O2025-000479,C004,hotel,2025-01-07 14:54:17,normal,0,0,7,7
O2025-000480,C048,clínica,2025-01-07 15:01:25,normal,0,2,4,6
O2025-000481,C099,gimnasio,2025-01-07 15:02:06,normal,0,2,1,3
O2025-000482,C060,clínica,2025-01-07 15:19:31,normal,0,1,6,7
O2025-000483,C051,clínica,2025-01-07 15:20:51,normal,0,0,6,6
O2025-000484,C148,restaurante,2025-01-07 15:26:46,normal,0,2,0,2
O2025-000485,C033,clínica,2025-01-07 15:37:09,normal,0,0,4,4
O2025-000486,C047,clínica,2025-01-07 15:38:11,normal,0,0,7,7
O2025-000487,C010,hotel,2025-01-07 15:45:23,normal,0,0,4,4
O2025-000488,C138,restaurante,2025-01-07 15:47:52,rápido,0,2,0,2
O2025-000489,C065,clínica,2025-01-07 15:48:48,normal,0,0,6,6
O2025-000490,C132,restaurante,2025-01-07 15:52:03,normal,0,1,2,3
O2025-000491,C141,restaurante,2025-01-07 16:03:54,normal,0,0,2,2
O2025-000492,C056,clínica,2025-01-07 16:26:39,normal,0,1,2,3
O2025-000493,C012,hotel,2025-01-07 17:20:05,normal,0,0,9,9
O2025-000494,C019,hotel,2025-01-07 17:52:31,normal,0,0,6,6
O2025-000495,C008,hotel,2025-01-07 18:00:43,normal,0,0,9,9
O2025-000496,C084,gimnasio,2025-01-07 18:04:09,normal,0,8,0,8
O2025-000497,C049,clínica,2025-01-07 18:15:23,rápido,0,0,3,3
O2025-000498,C002,hotel,2025-01-07 18:24:14,normal,0,0,5,5
O2025-000499,C065,clínica,2025-01-07 18:39:06,normal,0,2,3,5
O2025-000500,C098,gimnasio,2025-01-07 18:47:08,rápido,0,1,1,2
O2025-000501,C021,hotel,2025-01-07 18:48:24,normal,0,0,7,7
O2025-000502,C103,gimnasio,2025-01-07 18:48:35,normal,0,1,1,2
O2025-000503,C038,clínica,2025-01-07 19:24:47,rápido,0,1,1,2
O2025-000504,C121,restaurante,2025-01-07 20:36:47,normal,0,3,5,8
O2025-000505,C116,restaurante,2025-01-07 20:52:54,normal,1,0,0,1
O2025-000506,C156,restaurante,2025-01-07 21:06:04,normal,0,2,0,2
O2025-000507,C154,restaurante,2025-01-07 21:30:38,rápido,0,1,0,1
O2025-000508,C123,restaurante,2025-01-07 22:13:03,normal,0,1,1,2
O2025-000509,C130,restaurante,2025-01-07 22:15:52,normal,0,0,2,2
O2025-000510,C104,gimnasio,2025-01-08 06:52:30,normal,0,2,0,2
O2025-000511,C157,restaurante,2025-01-08 07:09:18,normal,0,0,4,4
O2025-000512,C011,hotel,2025-01-08 07:25:54,normal,0,1,4,5
O2025-000513,C008,hotel,2025-01-08 07:31:31,normal,0,0,5,5
O2025-000514,C006,hotel,2025-01-08 07:55:41,normal,0,0,5,5
O2025-000515,C130,restaurante,2025-01-08 08:07:14,normal,0,0,1,1
O2025-000516,C001,hotel,2025-01-08 08:33:28,normal,1,0,5,6
O2025-000517,C060,clínica,2025-01-08 08:39:43,normal,0,0,11,11
O2025-000518,C004,hotel,2025-01-08 08:45:04,normal,0,10,9,19
O2025-000519,C013,hotel,2025-01-08 08:45:22,normal,0,0,9,9
O2025-000520,C134,restaurante,2025-01-08 09:03:36,normal,0,0,1,1
O2025-000521,C008,hotel,2025-01-08 09:03:54,normal,1,1,4,6
O2025-000522,C006,hotel,2025-01-08 09:07:44,normal,0,0,3,3
O2025-000523,C026,hotel,2025-01-08 09:21:21,rápido,0,1,4,5
O2025-000524,C030,hotel,2025-01-08 09:36:07,normal,0,1,3,4
O2025-000525,C026,hotel,2025-01-08 09:36:11,normal,1,0,1,2
O2025-000526,C106,restaurante,2025-01-08 09:39:23,normal,0,2,0,2
O2025-000527,C018,hotel,2025-01-08 09:40:29,normal,0,0,4,4
O2025-000528,C114,restaurante,2025-01-08 09:42:55,normal,0,0,1,1
O2025-000529,C047,clínica,2025-01-08 09:44:22,normal,0,0,5,5
O2025-000530,C150,restaurante,2025-01-08 09:44:36,normal,4,0,0,4
O2025-000531,C113,restaurante,2025-01-08 09:44:53,rápido,0,0,1,1
O2025-000532,C137,restaurante,2025-01-08 09:47:57,normal,0,0,2,2
O2025-000533,C042,clínica,2025-01-08 09:48:17,normal,0,1,2,3
O2025-000534,C045,clínica,2025-01-08 09:53:40,normal,0,2,0,2
O2025-000535,C109,restaurante,2025-01-08 09:53:46,rápido,0,1,1,2
O2025-000536,C021,hotel,2025-01-08 09:56:26,normal,0,0,4,4
O2025-000537,C049,clínica,2025-01-08 10:02:32,rápido,0,1,1,2
O2025-000538,C027,hotel,2025-01-08 10:03:02,normal,0,0,3,3
O2025-000539,C054,clínica,2025-01-08 10:06:47,normal,0,0,4,4
O2025-000540,C005,hotel,2025-01-08 10:09:09,normal,0,0,5,5
O2025-000541,C038,clínica,2025-01-08 10:22:04,normal,0,1,2,3
O2025-000542,C056,clínica,2025-01-08 10:23:10,normal,0,0,5,5
O2025-000543,C026,hotel,2025-01-08 10:23:48,normal,0,0,11,11
O2025-000544,C059,clínica,2025-01-08 10:26:15,normal,0,0,4,4
O2025-000545,C050,clínica,2025-01-08 10:27:16,normal,0,0,2,2
O2025-000546,C010,hotel,2025-01-08 10:33:33,normal,0,0,8,8
O2025-000547,C040,clínica,2025-01-08 10:37:25,normal,1,0,4,5
O2025-000548,C136,restaurante,2025-01-08 10:38:44,normal,0,0,1,1
O2025-000549,C106,restaurante,2025-01-08 11:01:44,normal,0,1,0,1
O2025-000550,C037,clínica,2025-01-08 11:08:19,normal,0,0,4,4
O2025-000551,C067,gimnasio,2025-01-08 11:40:34,normal,0,2,1,3
O2025-000552,C076,gimnasio,2025-01-08 12:09:44,normal,0,1,1,2
O2025-000553,C023,hotel,2025-01-08 13:48:02,normal,0,0,6,6
O2025-000554,C072,gimnasio,2025-01-08 13:59:49,normal,0,2,0,2
O2025-000555,C137,restaurante,2025-01-08 14:02:22,rápido,0,0,2,2
O2025-000556,C076,gimnasio,2025-01-08 14:06:18,normal,0,3,0,3
O2025-000557,C046,clínica,2025-01-08 14:08:09,normal,0,1,2,3
O2025-000558,C030,hotel,2025-01-08 14:09:36,rápido,0,1,1,2
O2025-000559,C087,gimnasio,2025-01-08 14:12:10,normal,1,3,1,5
O2025-000560,C093,gimnasio,2025-01-08 14:18:05,normal,0,5,3,8
O2025-000561,C004,hotel,2025-01-08 14:32:17,normal,0,1,5,6
O2025-000562,C016,hotel,2025-01-08 14:55:19,normal,0,0,6,6
O2025-000563,C128,restaurante,2025-01-08 14:55:57,normal,0,0,2,2
O2025-000564,C043,clínica,2025-01-08 15:03:54,normal,0,0,2,2
O2025-000565,C148,restaurante,2025-01-08 15:12:57,normal,0,1,1,2
O2025-000566,C046,clínica,2025-01-08 15:36:46,normal,2,0,0,2
O2025-000567,C157,restaurante,2025-01-08 15:59:30,rápido,0,2,0,2
O2025-000568,C160,restaurante,2025-01-08 16:01:06,normal,0,0,3,3
O2025-000569,C143,restaurante,2025-01-08 16:05:52,normal,0,1,1,2
O2025-000570,C056,clínica,2025-01-08 16:10:53,normal,0,12,0,12
O2025-000571,C147,restaurante,2025-01-08 16:12:40,normal,1,1,1,3
O2025-000572,C024,hotel,2025-01-08 16:13:40,rápido,0,0,8,8
O2025-000573,C017,hotel,2025-01-08 16:21:43,normal,0,0,5,5
O2025-000574,C110,restaurante,2025-01-08 16:22:46,normal,0,3,0,3
O2025-000575,C059,clínica,2025-01-08 16:25:03,normal,0,0,4,4
O2025-000576,C029,hotel,2025-01-08 17:27:26,normal,0,0,11,11
O2025-000577,C098,gimnasio,2025-01-08 18:20:19,normal,0,4,3,7
O2025-000578,C029,hotel,2025-01-08 18:27:30,normal,0,0,7,7
O2025-000579,C050,clínica,2025-01-08 19:36:08,normal,0,0,3,3
O2025-000580,C037,clínica,2025-01-08 19:41:03,rápido,0,0,3,3
O2025-000581,C020,hotel,2025-01-08 19:42:43,normal,0,0,7,7
O2025-000582,C081,gimnasio,2025-01-08 19:56:43,normal,0,4,0,4
O2025-000583,C118,restaurante,2025-01-08 20:24:02,normal,0,4,0,4
O2025-000584,C117,restaurante,2025-01-08 20:52:36,normal,0,2,0,2
O2025-000585,C130,restaurante,2025-01-08 21:47:50,normal,0,1,2,3
O2025-000586,C100,gimnasio,2025-01-09 07:15:09,normal,0,3,2,5
O2025-000587,C067,gimnasio,2025-01-09 07:58:59,normal,0,0,2,2
O2025-000588,C109,restaurante,2025-01-09 08:20:22,normal,0,2,1,3
O2025-000589,C021,hotel,2025-01-09 08:26:21,normal,0,0,13,13
O2025-000590,C033,clínica,2025-01-09 08:28:52,rápido,1,1,1,3
O2025-000591,C022,hotel,2025-01-09 08:30:23,normal,0,0,6,6
O2025-000592,C083,gimnasio,2025-01-09 08:33:36,normal,0,2,0,2
O2025-000593,C112,restaurante,2025-01-09 08:37:06,normal,0,1,1,2
O2025-000594,C005,hotel,2025-01-09 08:42:22,normal,0,0,10,10
O2025-000595,C056,clínica,2025-01-09 08:49:10,normal,0,0,8,8
O2025-000596,C144,restaurante,2025-01-09 08:52:10,normal,0,1,2,3
O2025-000597,C029,hotel,2025-01-09 08:54:07,normal,0,0,20,20
O2025-000598,C038,clínica,2025-01-09 08:56:45,rápido,1,1,2,4
O2025-000599,C021,hotel,2025-01-09 09:07:33,normal,0,0,6,6
O2025-000600,C021,hotel,2025-01-09 09:09:21,rápido,0,0,6,6
O2025-000601,C144,restaurante,2025-01-09 09:20:31,rápido,0,2,2,4
O2025-000602,C045,clínica,2025-01-09 09:26:14,rápido,1,1,1,3
O2025-000603,C134,restaurante,2025-01-09 09:33:16,rápido,0,0,1,1
O2025-000604,C016,hotel,2025-01-09 09:40:47,normal,0,0,6,6
O2025-000605,C063,clínica,2025-01-09 09:42:55,normal,0,2,4,6
O2025-000606,C004,hotel,2025-01-09 09:45:52,normal,0,1,4,5
O2025-000607,C110,restaurante,2025-01-09 09:53:38,normal,0,0,1,1
O2025-000608,C143,restaurante,2025-01-09 09:58:31,normal,0,0,1,1
O2025-000609,C006,hotel,2025-01-09 09:59:40,rápido,0,0,2,2
O2025-000610,C033,clínica,2025-01-09 10:18:13,normal,0,5,0,5
O2025-000611,C045,clínica,2025-01-09 10:22:41,rápido,0,1,0,1
O2025-000612,C031,clínica,2025-01-09 10:47:08,normal,0,0,7,7
O2025-000613,C048,clínica,2025-01-09 10:48:57,normal,0,2,0,2
O2025-000614,C056,clínica,2025-01-09 11:05:02,normal,0,0,6,6
O2025-000615,C019,hotel,2025-01-09 11:06:46,normal,0,0,3,3
O2025-000616,C051,clínica,2025-01-09 11:22:30,normal,0,1,3,4
O2025-000617,C088,gimnasio,2025-01-09 11:51:21,normal,1,1,1,3
O2025-000618,C074,gimnasio,2025-01-09 12:08:46,normal,0,0,4,4
O2025-000619,C103,gimnasio,2025-01-09 12:34:57,normal,0,1,1,2
O2025-000620,C019,hotel,2025-01-09 12:35:42,normal,0,0,4,4
O2025-000621,C105,gimnasio,2025-01-09 12:51:41,normal,0,8,0,8
O2025-000622,C084,gimnasio,2025-01-09 13:37:33,normal,0,17,0,17
O2025-000623,C013,hotel,2025-01-09 13:42:24,normal,0,0,4,4
O2025-000624,C145,restaurante,2025-01-09 13:55:20,normal,0,3,2,5
O2025-000625,C158,restaurante,2025-01-09 13:55:42,normal,0,1,1,2
O2025-000626,C024,hotel,2025-01-09 14:07:08,normal,0,0,15,15
O2025-000627,C117,restaurante,2025-01-09 14:15:21,normal,0,1,2,3
O2025-000628,C004,hotel,2025-01-09 14:16:45,normal,0,0,4,4
O2025-000629,C008,hotel,2025-01-09 14:42:02,normal,0,0,5,5
O2025-000630,C087,gimnasio,2025-01-09 14:49:40,rápido,0,4,0,4
O2025-000631,C009,hotel,2025-01-09 14:52:06,normal,0,0,5,5
O2025-000632,C056,clínica,2025-01-09 15:05:16,normal,0,0,12,12
O2025-000633,C052,clínica,2025-01-09 15:06:29,normal,0,4,0,4
O2025-000634,C012,hotel,2025-01-09 15:16:04,normal,0,0,7,7
O2025-000635,C011,hotel,2025-01-09 15:50:09,normal,0,1,2,3
O2025-000636,C047,clínica,2025-01-09 15:52:49,rápido,0,0,3,3
O2025-000637,C056,clínica,2025-01-09 15:56:02,normal,0,0,4,4
O2025-000638,C025,hotel,2025-01-09 16:02:25,normal,0,2,3,5
O2025-000639,C111,restaurante,2025-01-09 16:24:14,normal,1,2,0,3
O2025-000640,C118,restaurante,2025-01-09 16:29:14,rápido,0,4,0,4
O2025-000641,C134,restaurante,2025-01-09 16:30:47,rápido,0,0,1,1
O2025-000642,C006,hotel,2025-01-09 17:04:02,normal,0,0,13,13
O2025-000643,C057,clínica,2025-01-09 17:44:50,normal,0,1,3,4
O2025-000644,C011,hotel,2025-01-09 18:05:34,normal,0,0,4,4
O2025-000645,C056,clínica,2025-01-09 18:14:53,rápido,0,0,4,4
O2025-000646,C019,hotel,2025-01-09 18:23:29,normal,0,2,9,11
O2025-000647,C046,clínica,2025-01-09 18:41:49,normal,0,0,5,5
O2025-000648,C092,gimnasio,2025-01-09 18:42:39,normal,0,1,0,1
O2025-000649,C105,gimnasio,2025-01-09 18:49:55,normal,0,3,3,6
O2025-000650,C069,gimnasio,2025-01-09 19:24:12,normal,0,2,1,3
O2025-000651,C087,gimnasio,2025-01-09 19:37:37,normal,0,7,0,7
O2025-000652,C094,gimnasio,2025-01-09 20:08:03,normal,0,4,1,5
O2025-000653,C130,restaurante,2025-01-09 20:48:16,normal,0,0,2,2
O2025-000654,C144,restaurante,2025-01-09 20:50:14,normal,0,2,2,4
O2025-000655,C129,restaurante,2025-01-09 21:22:22,normal,0,1,0,1
O2025-000656,C127,restaurante,2025-01-09 21:24:08,rápido,0,1,1,2
O2025-000657,C158,restaurante,2025-01-09 21:38:28,normal,0,1,1,2
O2025-000658,C160,restaurante,2025-01-09 21:39:13,rápido,0,1,1,2
O2025-000659,C137,restaurante,2025-01-09 22:21:54,normal,0,1,2,3
O2025-000660,C117,restaurante,2025-01-09 22:23:30,normal,0,7,0,7
O2025-000661,C146,restaurante,2025-01-09 23:04:58,normal,0,1,1,2
O2025-000662,C130,restaurante,2025-01-10 06:22:51,normal,0,3,3,6
O2025-000663,C098,gimnasio,2025-01-10 06:33:34,normal,0,2,1,3
O2025-000664,C076,gimnasio,2025-01-10 06:54:17,normal,0,1,1,2
O2025-000665,C128,restaurante,2025-01-10 06:59:45,normal,0,1,1,2
O2025-000666,C127,restaurante,2025-01-10 07:15:44,normal,0,0,1,1
O2025-000667,C005,hotel,2025-01-10 07:34:01,rápido,0,1,2,3
O2025-000668,C019,hotel,2025-01-10 07:36:10,normal,0,0,12,12
O2025-000669,C084,gimnasio,2025-01-10 07:49:01,normal,7,0,0,7
O2025-000670,C027,hotel,2025-01-10 08:00:31,normal,0,0,5,5
O2025-000671,C008,hotel,2025-01-10 08:05:57,normal,1,1,3,5
O2025-000672,C021,hotel,2025-01-10 08:08:24,normal,1,0,6,7
O2025-000673,C087,gimnasio,2025-01-10 08:10:36,normal,0,3,2,5
O2025-000674,C020,hotel,2025-01-10 08:16:58,normal,0,1,4,5
O2025-000675,C069,gimnasio,2025-01-10 08:42:16,normal,0,1,1,2
O2025-000676,C127,restaurante,2025-01-10 08:43:53,normal,0,1,1,2
O2025-000677,C143,restaurante,2025-01-10 08:44:56,normal,0,0,1,1
O2025-000678,C006,hotel,2025-01-10 08:55:26,normal,0,0,5,5
O2025-000679,C145,restaurante,2025-01-10 08:58:03,normal,0,2,1,3
O2025-000680,C030,hotel,2025-01-10 09:00:12,normal,0,0,2,2
O2025-000681,C014,hotel,2025-01-10 09:01:38,normal,0,0,4,4
O2025-000682,C009,hotel,2025-01-10 09:01:57,normal,0,0,3,3
O2025-000683,C013,hotel,2025-01-10 09:05:38,normal,0,0,6,6
O2025-000684,C043,clínica,2025-01-10 09:09:46,normal,0,0,3,3
O2025-000685,C016,hotel,2025-01-10 09:22:35,normal,0,0,15,15
O2025-000686,C047,clínica,2025-01-10 09:26:01,normal,0,0,5,5
O2025-000687,C032,clínica,2025-01-10 09:26:20,normal,0,0,10,10
O2025-000688,C153,restaurante,2025-01-10 09:30:40,normal,0,1,1,2
O2025-000689,C067,gimnasio,2025-01-10 09:41:51,normal,0,2,1,3
O2025-000690,C071,gimnasio,2025-01-10 09:47:09,normal,0,4,0,4
O2025-000691,C120,restaurante,2025-01-10 09:48:06,normal,0,0,8,8
O2025-000692,C021,hotel,2025-01-10 09:52:08,normal,0,0,5,5
O2025-000693,C026,hotel,2025-01-10 09:52:40,normal,4,0,0,4
O2025-000694,C050,clínica,2025-01-10 10:02:34,rápido,0,0,1,1
O2025-000695,C040,clínica,2025-01-10 10:05:51,normal,0,1,2,3
O2025-000696,C030,hotel,2025-01-10 10:31:24,normal,0,0,3,3
O2025-000697,C028,hotel,2025-01-10 10:32:01,normal,0,0,4,4
O2025-000698,C058,clínica,2025-01-10 10:34:13,normal,0,2,0,2
O2025-000699,C058,clínica,2025-01-10 11:03:17,normal,0,0,1,1
O2025-000700,C114,restaurante,2025-01-10 11:13:19,normal,0,0,7,7
O2025-000701,C049,clínica,2025-01-10 11:19:51,normal,0,0,2,2
O2025-000702,C019,hotel,2025-01-10 11:26:07,normal,0,0,5,5
O2025-000703,C009,hotel,2025-01-10 12:13:06,normal,0,0,15,15
O2025-000704,C103,gimnasio,2025-01-10 12:16:39,normal,0,2,0,2
O2025-000705,C004,hotel,2025-01-10 12:58:07,normal,0,0,7,7
O2025-000706,C089,gimnasio,2025-01-10 13:03:58,rápido,0,0,1,1
O2025-000707,C076,gimnasio,2025-01-10 13:12:38,normal,0,2,0,2
O2025-000708,C030,hotel,2025-01-10 13:33:37,normal,0,2,2,4
O2025-000709,C134,restaurante,2025-01-10 13:42:45,rápido,0,0,2,2
O2025-000710,C019,hotel,2025-01-10 13:44:20,normal,0,1,7,8
O2025-000711,C004,hotel,2025-01-10 13:53:45,normal,0,0,10,10
O2025-000712,C096,gimnasio,2025-01-10 14:01:06,normal,0,3,0,3
O2025-000713,C157,restaurante,2025-01-10 14:07:52,normal,0,0,1,1
O2025-000714,C158,restaurante,2025-01-10 14:20:43,normal,0,1,1,2
O2025-000715,C029,hotel,2025-01-10 14:34:56,normal,0,0,4,4
O2025-000716,C002,hotel,2025-01-10 14:50:59,normal,0,0,2,2
